"date","true","true_lag","model","lag","startdt","enddt","h","pred","forecastdate"
2015-01-01,-0.0460400225763185,250.873408287695,"LASSO",0,2000-01-01,2014-04-01,2,-0.013025327869212,2014-07-01
2015-04-01,-0.117059876024648,339.784295186006,"LASSO",0,2000-01-01,2014-04-01,3,0.0108769138497751,2014-07-01
2015-07-01,-0.146551896162042,382.933770855294,"LASSO",0,2000-01-01,2014-04-01,4,0.0383531969773551,2014-07-01
2015-10-01,-0.1179975823959,599.153999604791,"LASSO",0,2000-01-01,2014-04-01,5,0.0448707196870261,2014-07-01
2016-01-01,-0.0990419548744283,239.585043109993,"LASSO",0,2000-01-01,2014-04-01,6,0.0403683981809236,2014-07-01
2016-04-01,-0.00865417594314087,302.248979857756,"LASSO",0,2000-01-01,2014-04-01,7,0.00705311625623738,2014-07-01
2016-07-01,0.0165646440487679,330.732587470375,"LASSO",0,2000-01-01,2014-04-01,8,-0.0358357146182545,2014-07-01
2014-10-01,0.0329969924040047,579.706341269475,"LASSO",0,2000-01-01,2014-07-01,0,0.0329969924040047,2014-10-01
2015-01-01,-0.0460400225763185,250.873408287695,"LASSO",0,2000-01-01,2014-07-01,1,-0.071040895845952,2014-10-01
2015-04-01,-0.117059876024648,339.784295186006,"LASSO",0,2000-01-01,2014-07-01,2,-0.108592387801388,2014-10-01
2015-07-01,-0.146551896162042,382.933770855294,"LASSO",0,2000-01-01,2014-07-01,3,-0.0179891268168191,2014-10-01
2015-10-01,-0.1179975823959,599.153999604791,"LASSO",0,2000-01-01,2014-07-01,4,-0.0364341177223742,2014-10-01
2016-01-01,-0.0990419548744283,239.585043109993,"LASSO",0,2000-01-01,2014-07-01,5,-0.0233428341346676,2014-10-01
2016-04-01,-0.00865417594314087,302.248979857756,"LASSO",0,2000-01-01,2014-07-01,6,-0.0150931758597187,2014-10-01
2016-07-01,0.0165646440487679,330.732587470375,"LASSO",0,2000-01-01,2014-07-01,7,0.00686669181569701,2014-10-01
2016-10-01,0.0618584885869385,532.467081650081,"LASSO",0,2000-01-01,2014-07-01,8,-0.0433771388589286,2014-10-01
2015-01-01,-0.0460400225763185,250.873408287695,"LASSO",0,2000-01-01,2014-10-01,0,-0.0460400225763185,2015-01-01
2015-04-01,-0.117059876024648,339.784295186006,"LASSO",0,2000-01-01,2014-10-01,1,-0.0743232558311199,2015-01-01
2015-07-01,-0.146551896162042,382.933770855294,"LASSO",0,2000-01-01,2014-10-01,2,-0.0587495797933582,2015-01-01
2015-10-01,-0.1179975823959,599.153999604791,"LASSO",0,2000-01-01,2014-10-01,3,-0.0602530831672726,2015-01-01
2016-01-01,-0.0990419548744283,239.585043109993,"LASSO",0,2000-01-01,2014-10-01,4,-0.0892244721509832,2015-01-01
2016-04-01,-0.00865417594314087,302.248979857756,"LASSO",0,2000-01-01,2014-10-01,5,-0.0642278762658848,2015-01-01
2016-07-01,0.0165646440487679,330.732587470375,"LASSO",0,2000-01-01,2014-10-01,6,-0.0932041732309334,2015-01-01
2016-10-01,0.0618584885869385,532.467081650081,"LASSO",0,2000-01-01,2014-10-01,7,-0.0639893004368374,2015-01-01
2017-01-01,0.113658460895853,216.993301630682,"LASSO",0,2000-01-01,2014-10-01,8,0.00238159495065422,2015-01-01
2015-04-01,-0.117059876024648,339.784295186006,"LASSO",0,2000-01-01,2015-01-01,0,-0.117059876024648,2015-04-01
2015-07-01,-0.146551896162042,382.933770855294,"LASSO",0,2000-01-01,2015-01-01,1,-0.192648473655229,2015-04-01
2015-10-01,-0.1179975823959,599.153999604791,"LASSO",0,2000-01-01,2015-01-01,2,-0.104825159596501,2015-04-01
2016-01-01,-0.0990419548744283,239.585043109993,"LASSO",0,2000-01-01,2015-01-01,3,-0.0790669781645779,2015-04-01
2016-04-01,-0.00865417594314087,302.248979857756,"LASSO",0,2000-01-01,2015-01-01,4,-0.0270012225493368,2015-04-01
2016-07-01,0.0165646440487679,330.732587470375,"LASSO",0,2000-01-01,2015-01-01,5,-0.00711898340190856,2015-04-01
2016-10-01,0.0618584885869385,532.467081650081,"LASSO",0,2000-01-01,2015-01-01,6,0.117216122580732,2015-04-01
2017-01-01,0.113658460895853,216.993301630682,"LASSO",0,2000-01-01,2015-01-01,7,0.205432233034003,2015-04-01
2017-04-01,0.0910817665046072,299.644549859975,"LASSO",0,2000-01-01,2015-01-01,8,0.276110616326107,2015-04-01
2015-07-01,-0.146551896162042,382.933770855294,"LASSO",0,2000-01-01,2015-04-01,0,-0.146551896162042,2015-07-01
2015-10-01,-0.1179975823959,599.153999604791,"LASSO",0,2000-01-01,2015-04-01,1,-0.160136519273102,2015-07-01
2016-01-01,-0.0990419548744283,239.585043109993,"LASSO",0,2000-01-01,2015-04-01,2,-0.098785288335767,2015-07-01
2016-04-01,-0.00865417594314087,302.248979857756,"LASSO",0,2000-01-01,2015-04-01,3,-0.0866370875793803,2015-07-01
2016-07-01,0.0165646440487679,330.732587470375,"LASSO",0,2000-01-01,2015-04-01,4,-0.0166332118915763,2015-07-01
2016-10-01,0.0618584885869385,532.467081650081,"LASSO",0,2000-01-01,2015-04-01,5,-0.0337456908503228,2015-07-01
2017-01-01,0.113658460895853,216.993301630682,"LASSO",0,2000-01-01,2015-04-01,6,0.0540865373756722,2015-07-01
2017-04-01,0.0910817665046072,299.644549859975,"LASSO",0,2000-01-01,2015-04-01,7,0.119255098139904,2015-07-01
2017-07-01,0.0485977604995622,336.256681067974,"LASSO",0,2000-01-01,2015-04-01,8,0.142070224457834,2015-07-01
2015-10-01,-0.1179975823959,599.153999604791,"LASSO",0,2000-01-01,2015-07-01,0,-0.1179975823959,2015-10-01
2016-01-01,-0.0990419548744283,239.585043109993,"LASSO",0,2000-01-01,2015-07-01,1,-0.103750874926807,2015-10-01
2016-04-01,-0.00865417594314087,302.248979857756,"LASSO",0,2000-01-01,2015-07-01,2,-0.0473995768751395,2015-10-01
2016-07-01,0.0165646440487679,330.732587470375,"LASSO",0,2000-01-01,2015-07-01,3,-0.0180802255822567,2015-10-01
2016-10-01,0.0618584885869385,532.467081650081,"LASSO",0,2000-01-01,2015-07-01,4,0.0553383972278033,2015-10-01
2017-01-01,0.113658460895853,216.993301630682,"LASSO",0,2000-01-01,2015-07-01,5,0.0216731328822797,2015-10-01
2017-04-01,0.0910817665046072,299.644549859975,"LASSO",0,2000-01-01,2015-07-01,6,0.0686103744844285,2015-10-01
2017-07-01,0.0485977604995622,336.256681067974,"LASSO",0,2000-01-01,2015-07-01,7,0.0678797343863673,2015-10-01
2017-10-01,0.00452136516727653,566.444760612486,"LASSO",0,2000-01-01,2015-07-01,8,0.0606393279566072,2015-10-01
2016-01-01,-0.0990419548744283,239.585043109993,"LASSO",0,2000-01-01,2015-10-01,0,-0.0990419548744283,2016-01-01
2016-04-01,-0.00865417594314087,302.248979857756,"LASSO",0,2000-01-01,2015-10-01,1,-0.0753716186546948,2016-01-01
2016-07-01,0.0165646440487679,330.732587470375,"LASSO",0,2000-01-01,2015-10-01,2,-0.0286238085211416,2016-01-01
2016-10-01,0.0618584885869385,532.467081650081,"LASSO",0,2000-01-01,2015-10-01,3,-0.0724794262556663,2016-01-01
2017-01-01,0.113658460895853,216.993301630682,"LASSO",0,2000-01-01,2015-10-01,4,0.0689684604141508,2016-01-01
2017-04-01,0.0910817665046072,299.644549859975,"LASSO",0,2000-01-01,2015-10-01,5,0.0899474592410175,2016-01-01
2017-07-01,0.0485977604995622,336.256681067974,"LASSO",0,2000-01-01,2015-10-01,6,0.133234168501724,2016-01-01
2017-10-01,0.00452136516727653,566.444760612486,"LASSO",0,2000-01-01,2015-10-01,7,0.0773788760640693,2016-01-01
2018-01-01,0.0345003041896574,243.112657228025,"LASSO",0,2000-01-01,2015-10-01,8,0.0591019262726925,2016-01-01
2016-04-01,-0.00865417594314087,302.248979857756,"LASSO",0,2000-01-01,2016-01-01,0,-0.00865417594314087,2016-04-01
2016-07-01,0.0165646440487679,330.732587470375,"LASSO",0,2000-01-01,2016-01-01,1,-0.0478511628908327,2016-04-01
2016-10-01,0.0618584885869385,532.467081650081,"LASSO",0,2000-01-01,2016-01-01,2,-0.0281725217061674,2016-04-01
2017-01-01,0.113658460895853,216.993301630682,"LASSO",0,2000-01-01,2016-01-01,3,-0.000109947764414061,2016-04-01
2017-04-01,0.0910817665046072,299.644549859975,"LASSO",0,2000-01-01,2016-01-01,4,0.0071391453832426,2016-04-01
2017-07-01,0.0485977604995622,336.256681067974,"LASSO",0,2000-01-01,2016-01-01,5,0.02510804079102,2016-04-01
2017-10-01,0.00452136516727653,566.444760612486,"LASSO",0,2000-01-01,2016-01-01,6,-0.00635839378161739,2016-04-01
2018-01-01,0.0345003041896574,243.112657228025,"LASSO",0,2000-01-01,2016-01-01,7,-0.0238726921877742,2016-04-01
2018-04-01,0.0411713503646812,328.218224216033,"LASSO",0,2000-01-01,2016-01-01,8,-0.00862158624066605,2016-04-01
2016-07-01,0.0165646440487679,330.732587470375,"LASSO",0,2000-01-01,2016-04-01,0,0.0165646440487679,2016-07-01
2016-10-01,0.0618584885869385,532.467081650081,"LASSO",0,2000-01-01,2016-04-01,1,-0.00536928651314577,2016-07-01
2017-01-01,0.113658460895853,216.993301630682,"LASSO",0,2000-01-01,2016-04-01,2,0.00191216900153866,2016-07-01
2017-04-01,0.0910817665046072,299.644549859975,"LASSO",0,2000-01-01,2016-04-01,3,-0.000720454498474705,2016-07-01
2017-07-01,0.0485977604995622,336.256681067974,"LASSO",0,2000-01-01,2016-04-01,4,0.0282124708737057,2016-07-01
2017-10-01,0.00452136516727653,566.444760612486,"LASSO",0,2000-01-01,2016-04-01,5,-0.0173434788102231,2016-07-01
2018-01-01,0.0345003041896574,243.112657228025,"LASSO",0,2000-01-01,2016-04-01,6,0.0141368819156538,2016-07-01
2018-04-01,0.0411713503646812,328.218224216033,"LASSO",0,2000-01-01,2016-04-01,7,0.00210656234433395,2016-07-01
2018-07-01,0.0538478616651387,353.001589785696,"LASSO",0,2000-01-01,2016-04-01,8,0.0374121940411401,2016-07-01
2016-10-01,0.0618584885869385,532.467081650081,"LASSO",0,2000-01-01,2016-07-01,0,0.0618584885869385,2016-10-01
2017-01-01,0.113658460895853,216.993301630682,"LASSO",0,2000-01-01,2016-07-01,1,0.0272510414371314,2016-10-01
2017-04-01,0.0910817665046072,299.644549859975,"LASSO",0,2000-01-01,2016-07-01,2,0.03711231228565,2016-10-01
2017-07-01,0.0485977604995622,336.256681067974,"LASSO",0,2000-01-01,2016-07-01,3,0.0288740678389658,2016-10-01
2017-10-01,0.00452136516727653,566.444760612486,"LASSO",0,2000-01-01,2016-07-01,4,0.0235704197277478,2016-10-01
2018-01-01,0.0345003041896574,243.112657228025,"LASSO",0,2000-01-01,2016-07-01,5,0.0348507040912331,2016-10-01
2018-04-01,0.0411713503646812,328.218224216033,"LASSO",0,2000-01-01,2016-07-01,6,0.0057486686111161,2016-10-01
2018-07-01,0.0538478616651387,353.001589785696,"LASSO",0,2000-01-01,2016-07-01,7,-0.00308282844466921,2016-10-01
2018-10-01,0.00167379496214411,569.011662800501,"LASSO",0,2000-01-01,2016-07-01,8,0.0623092685639275,2016-10-01
2017-01-01,0.113658460895853,216.993301630682,"LASSO",0,2000-01-01,2016-10-01,0,0.113658460895853,2017-01-01
2017-04-01,0.0910817665046072,299.644549859975,"LASSO",0,2000-01-01,2016-10-01,1,0.0667458003741214,2017-01-01
2017-07-01,0.0485977604995622,336.256681067974,"LASSO",0,2000-01-01,2016-10-01,2,0.0527781041310582,2017-01-01
2017-10-01,0.00452136516727653,566.444760612486,"LASSO",0,2000-01-01,2016-10-01,3,-0.0241412239787639,2017-01-01
2018-01-01,0.0345003041896574,243.112657228025,"LASSO",0,2000-01-01,2016-10-01,4,-0.0239541512292998,2017-01-01
2018-04-01,0.0411713503646812,328.218224216033,"LASSO",0,2000-01-01,2016-10-01,5,-0.00705577750774104,2017-01-01
2018-07-01,0.0538478616651387,353.001589785696,"LASSO",0,2000-01-01,2016-10-01,6,0.0361058639800086,2017-01-01
2018-10-01,0.00167379496214411,569.011662800501,"LASSO",0,2000-01-01,2016-10-01,7,0.0311240177938076,2017-01-01
2019-01-01,-0.0261992050556177,251.646481168881,"LASSO",0,2000-01-01,2016-10-01,8,0.0286743490175422,2017-01-01
2019-04-01,NA,342.013447086124,"LASSO",0,2000-01-01,2016-10-01,8,0.0636327773490398,2017-04-01
2019-07-01,NA,372.531061988077,"LASSO",0,2000-01-01,2016-10-01,8,0.02607543149465,2017-07-01
2019-10-01,NA,569.964869168565,"LASSO",0,2000-01-01,2016-10-01,8,0.0819333531712195,2017-10-01
2020-01-01,NA,245.139158955405,"LASSO",0,2000-01-01,2016-10-01,8,0.14115979517638,2018-01-01
2020-04-01,NA,NA,"LASSO",0,2000-01-01,2016-10-01,8,0.0696994881752837,2018-04-01
2020-07-01,NA,NA,"LASSO",0,2000-01-01,2016-10-01,8,0.0695157930227925,2018-07-01
2020-10-01,NA,NA,"LASSO",0,2000-01-01,2016-10-01,8,0.128011947299131,2018-10-01
2021-01-01,NA,NA,"LASSO",0,2000-01-01,2016-10-01,8,0.0922172200110409,2019-01-01
2017-04-01,0.0910817665046072,299.644549859975,"LASSO",0,2000-01-01,2017-01-01,0,0.0910817665046072,2017-04-01
2017-07-01,0.0485977604995622,336.256681067974,"LASSO",0,2000-01-01,2017-01-01,1,0.0561075882382002,2017-04-01
2017-10-01,0.00452136516727653,566.444760612486,"LASSO",0,2000-01-01,2017-01-01,2,0.0312106700755362,2017-04-01
2018-01-01,0.0345003041896574,243.112657228025,"LASSO",0,2000-01-01,2017-01-01,3,-0.0235539313918208,2017-04-01
2018-04-01,0.0411713503646812,328.218224216033,"LASSO",0,2000-01-01,2017-01-01,4,-0.00417019806777716,2017-04-01
2018-07-01,0.0538478616651387,353.001589785696,"LASSO",0,2000-01-01,2017-01-01,5,0.0418464001805805,2017-04-01
2018-10-01,0.00167379496214411,569.011662800501,"LASSO",0,2000-01-01,2017-01-01,6,0.067768283848504,2017-04-01
2019-01-01,-0.0261992050556177,251.646481168881,"LASSO",0,2000-01-01,2017-01-01,7,0.0580679631774956,2017-04-01
2019-04-01,NA,342.013447086124,"LASSO",0,2000-01-01,2017-01-01,7,0.0484785697301675,2017-07-01
2019-07-01,NA,372.531061988077,"LASSO",0,2000-01-01,2017-01-01,7,0.0648699756609838,2017-10-01
2019-10-01,NA,569.964869168565,"LASSO",0,2000-01-01,2017-01-01,7,0.08741384011698,2018-01-01
2020-01-01,NA,245.139158955405,"LASSO",0,2000-01-01,2017-01-01,7,0.0272780823316368,2018-04-01
2020-04-01,NA,NA,"LASSO",0,2000-01-01,2017-01-01,7,0.0152646241534151,2018-07-01
2020-07-01,NA,NA,"LASSO",0,2000-01-01,2017-01-01,7,0.0344301400303488,2018-10-01
2020-10-01,NA,NA,"LASSO",0,2000-01-01,2017-01-01,7,0.0264254373957121,2019-01-01
2017-07-01,0.0485977604995622,336.256681067974,"LASSO",0,2000-01-01,2017-04-01,0,0.0485977604995622,2017-07-01
2017-10-01,0.00452136516727653,566.444760612486,"LASSO",0,2000-01-01,2017-04-01,1,0.0465325856946167,2017-07-01
2018-01-01,0.0345003041896574,243.112657228025,"LASSO",0,2000-01-01,2017-04-01,2,0.0361513786536597,2017-07-01
2018-04-01,0.0411713503646812,328.218224216033,"LASSO",0,2000-01-01,2017-04-01,3,0.00180463281739887,2017-07-01
2018-07-01,0.0538478616651387,353.001589785696,"LASSO",0,2000-01-01,2017-04-01,4,-0.00653150453786161,2017-07-01
2018-10-01,0.00167379496214411,569.011662800501,"LASSO",0,2000-01-01,2017-04-01,5,0.0718481823122431,2017-07-01
2019-01-01,-0.0261992050556177,251.646481168881,"LASSO",0,2000-01-01,2017-04-01,6,0.0540988452821526,2017-07-01
2019-04-01,NA,342.013447086124,"LASSO",0,2000-01-01,2017-04-01,6,0.0613748963600403,2017-10-01
2019-07-01,NA,372.531061988077,"LASSO",0,2000-01-01,2017-04-01,6,0.0718710665608103,2018-01-01
2019-10-01,NA,569.964869168565,"LASSO",0,2000-01-01,2017-04-01,6,0.0247642475787984,2018-04-01
2020-01-01,NA,245.139158955405,"LASSO",0,2000-01-01,2017-04-01,6,0.0147854365944063,2018-07-01
2020-04-01,NA,NA,"LASSO",0,2000-01-01,2017-04-01,6,0.0135104045716975,2018-10-01
2020-07-01,NA,NA,"LASSO",0,2000-01-01,2017-04-01,6,0.00427820546171657,2019-01-01
2017-10-01,0.00452136516727653,566.444760612486,"LASSO",0,2000-01-01,2017-07-01,0,0.00452136516727653,2017-10-01
2018-01-01,0.0345003041896574,243.112657228025,"LASSO",0,2000-01-01,2017-07-01,1,0.0174305516707323,2017-10-01
2018-04-01,0.0411713503646812,328.218224216033,"LASSO",0,2000-01-01,2017-07-01,2,0.0327183544876554,2017-10-01
2018-07-01,0.0538478616651387,353.001589785696,"LASSO",0,2000-01-01,2017-07-01,3,-0.0152394253640111,2017-10-01
2018-10-01,0.00167379496214411,569.011662800501,"LASSO",0,2000-01-01,2017-07-01,4,-0.0270758029656131,2017-10-01
2019-01-01,-0.0261992050556177,251.646481168881,"LASSO",0,2000-01-01,2017-07-01,5,0.0612894296606179,2017-10-01
2019-04-01,NA,342.013447086124,"LASSO",0,2000-01-01,2017-07-01,5,0.0676822556912675,2018-01-01
2019-07-01,NA,372.531061988077,"LASSO",0,2000-01-01,2017-07-01,5,0.0413541198702335,2018-04-01
2019-10-01,NA,569.964869168565,"LASSO",0,2000-01-01,2017-07-01,5,0.0300794021063625,2018-07-01
2020-01-01,NA,245.139158955405,"LASSO",0,2000-01-01,2017-07-01,5,0.0215174547205042,2018-10-01
2020-04-01,NA,NA,"LASSO",0,2000-01-01,2017-07-01,5,0.0223898391219113,2019-01-01
2018-01-01,0.0345003041896574,243.112657228025,"LASSO",0,2000-01-01,2017-10-01,0,0.0345003041896574,2018-01-01
2018-04-01,0.0411713503646812,328.218224216033,"LASSO",0,2000-01-01,2017-10-01,1,0.032258972604639,2018-01-01
2018-07-01,0.0538478616651387,353.001589785696,"LASSO",0,2000-01-01,2017-10-01,2,0.0245641359413974,2018-01-01
2018-10-01,0.00167379496214411,569.011662800501,"LASSO",0,2000-01-01,2017-10-01,3,0.0390177086085038,2018-01-01
2019-01-01,-0.0261992050556177,251.646481168881,"LASSO",0,2000-01-01,2017-10-01,4,-0.0238030739181079,2018-01-01
2019-04-01,NA,342.013447086124,"LASSO",0,2000-01-01,2017-10-01,4,-0.0177733337895448,2018-04-01
2019-07-01,NA,372.531061988077,"LASSO",0,2000-01-01,2017-10-01,4,-0.0412103828487254,2018-07-01
2019-10-01,NA,569.964869168565,"LASSO",0,2000-01-01,2017-10-01,4,-0.0388320658382816,2018-10-01
2020-01-01,NA,245.139158955405,"LASSO",0,2000-01-01,2017-10-01,4,-0.0178817305014861,2019-01-01
2018-04-01,0.0411713503646812,328.218224216033,"LASSO",0,2000-01-01,2018-01-01,0,0.0411713503646812,2018-04-01
2018-07-01,0.0538478616651387,353.001589785696,"LASSO",0,2000-01-01,2018-01-01,1,0.0257564579390701,2018-04-01
2018-10-01,0.00167379496214411,569.011662800501,"LASSO",0,2000-01-01,2018-01-01,2,0.012915385996756,2018-04-01
2019-01-01,-0.0261992050556177,251.646481168881,"LASSO",0,2000-01-01,2018-01-01,3,-0.0155226052956737,2018-04-01
2019-04-01,NA,342.013447086124,"LASSO",0,2000-01-01,2018-01-01,3,-0.0280268810832751,2018-07-01
2019-07-01,NA,372.531061988077,"LASSO",0,2000-01-01,2018-01-01,3,-0.0324179880842546,2018-10-01
2019-10-01,NA,569.964869168565,"LASSO",0,2000-01-01,2018-01-01,3,0.00715028781008319,2019-01-01
2018-07-01,0.0538478616651387,353.001589785696,"LASSO",0,2000-01-01,2018-04-01,0,0.0538478616651387,2018-07-01
2018-10-01,0.00167379496214411,569.011662800501,"LASSO",0,2000-01-01,2018-04-01,1,0.0291659758300221,2018-07-01
2019-01-01,-0.0261992050556177,251.646481168881,"LASSO",0,2000-01-01,2018-04-01,2,-0.0211323386724685,2018-07-01
2019-04-01,NA,342.013447086124,"LASSO",0,2000-01-01,2018-04-01,2,-0.0562208766881918,2018-10-01
2019-07-01,NA,372.531061988077,"LASSO",0,2000-01-01,2018-04-01,2,0.0029714713749499,2019-01-01
2018-10-01,0.00167379496214411,569.011662800501,"LASSO",0,2000-01-01,2018-07-01,0,0.00167379496214411,2018-10-01
2019-01-01,-0.0261992050556177,251.646481168881,"LASSO",0,2000-01-01,2018-07-01,1,-0.000478469702797385,2018-10-01
2019-04-01,NA,342.013447086124,"LASSO",0,2000-01-01,2018-07-01,1,-0.00793813924395653,2019-01-01
2019-01-01,-0.0261992050556177,251.646481168881,"LASSO",0,2000-01-01,2018-10-01,0,-0.0261992050556177,2019-01-01
2013-01-01,0.0425098488643128,238.748905763948,"Post-LASSO",0,1996-01-01,2012-10-01,0,0.0425098488643128,2013-01-01
2013-04-01,0.0294501829787031,341.550543813368,"Post-LASSO",0,1996-01-01,2012-10-01,1,0.0235921446533265,2013-01-01
2013-07-01,-0.00461840919667361,393.584391897409,"Post-LASSO",0,1996-01-01,2012-10-01,2,0.0263705258821557,2013-01-01
2013-10-01,0.00370582513951003,577.562026618051,"Post-LASSO",0,1996-01-01,2012-10-01,3,0.0492945652341194,2013-01-01
2014-01-01,0.00702621742640895,249.116895222166,"Post-LASSO",0,1996-01-01,2012-10-01,4,0.0824122876812561,2013-01-01
2014-04-01,-0.034634865994441,351.758850265629,"Post-LASSO",0,1996-01-01,2012-10-01,5,0.0742828234149568,2013-01-01
2014-07-01,-0.0228150482838966,391.770849186895,"Post-LASSO",0,1996-01-01,2012-10-01,6,0.0211476572464305,2013-01-01
2014-10-01,0.0329969924040047,579.706341269475,"Post-LASSO",0,1996-01-01,2012-10-01,7,0.0247262031818703,2013-01-01
2015-01-01,-0.0460400225763185,250.873408287695,"Post-LASSO",0,1996-01-01,2012-10-01,8,0.0134494997315185,2013-01-01
2013-04-01,0.0294501829787031,341.550543813368,"Post-LASSO",0,1996-01-01,2013-01-01,0,0.0294501829787031,2013-04-01
2013-07-01,-0.00461840919667361,393.584391897409,"Post-LASSO",0,1996-01-01,2013-01-01,1,0.0363865107524923,2013-04-01
2013-10-01,0.00370582513951003,577.562026618051,"Post-LASSO",0,1996-01-01,2013-01-01,2,0.0256925614462983,2013-04-01
2014-01-01,0.00702621742640895,249.116895222166,"Post-LASSO",0,1996-01-01,2013-01-01,3,0.0540716881725258,2013-04-01
2014-04-01,-0.034634865994441,351.758850265629,"Post-LASSO",0,1996-01-01,2013-01-01,4,0.0731674404817192,2013-04-01
2014-07-01,-0.0228150482838966,391.770849186895,"Post-LASSO",0,1996-01-01,2013-01-01,5,0.0531694985807902,2013-04-01
2014-10-01,0.0329969924040047,579.706341269475,"Post-LASSO",0,1996-01-01,2013-01-01,6,-0.0114251752234198,2013-04-01
2015-01-01,-0.0460400225763185,250.873408287695,"Post-LASSO",0,1996-01-01,2013-01-01,7,0.0129742615488927,2013-04-01
2015-04-01,-0.117059876024648,339.784295186006,"Post-LASSO",0,1996-01-01,2013-01-01,8,-0.0574782450751464,2013-04-01
2013-07-01,-0.00461840919667361,393.584391897409,"Post-LASSO",0,1996-01-01,2013-04-01,0,-0.00461840919667361,2013-07-01
2013-10-01,0.00370582513951003,577.562026618051,"Post-LASSO",0,1996-01-01,2013-04-01,1,0.0345561440721592,2013-07-01
2014-01-01,0.00702621742640895,249.116895222166,"Post-LASSO",0,1996-01-01,2013-04-01,2,0.0390820552053458,2013-07-01
2014-04-01,-0.034634865994441,351.758850265629,"Post-LASSO",0,1996-01-01,2013-04-01,3,0.0439495391654813,2013-07-01
2014-07-01,-0.0228150482838966,391.770849186895,"Post-LASSO",0,1996-01-01,2013-04-01,4,0.0728770118297282,2013-07-01
