ƒата,1 день,от 2 до 7 дн.,от 8 до 30 дн.,от 31 до 90 дн.,от 91 до 180 дн.,от 181 дн. до 1 года
01.10.2009,5.68,6.93,8.25,,,
02.10.2009,5.81,6.02,7.15,,,
05.10.2009,5.85,7.42,7.5,,,
06.10.2009,5.96,6.81,,8,,
07.10.2009,5.95,6.5,7.5,,,
08.10.2009,5.55,5.91,,,,
09.10.2009,5.06,4.93,8.25,11.5,,
12.10.2009,5.52,6.88,,7.25,,
13.10.2009,5.87,6.06,6.03,,,15
14.10.2009,6.17,6.45,6.41,7.5,,15
15.10.2009,6.01,6.35,5.75,,,
16.10.2009,5.45,5.45,7,,,
19.10.2009,5.47,6.88,,9.15,,
20.10.2009,5.46,6.25,,8.79,8.75,
21.10.2009,5.61,5.69,6.66,,,
22.10.2009,6.15,6.16,,,,
23.10.2009,5.63,5.41,,,,
26.10.2009,6,6.33,,15.5,,
27.10.2009,5.76,6.28,6.13,,,
28.10.2009,5.73,7,6.33,,,
29.10.2009,6.67,6.29,6.13,,,
30.10.2009,6.48,5.93,6,7,,
02.11.2009,5.42,6.38,6,17,,
03.11.2009,5.14,5.07,5.54,,,
05.11.2009,5.29,5.72,5.25,,7.5,
06.11.2009,4.99,5.16,,7.25,,
09.11.2009,4.98,6.54,,,,
10.11.2009,4.95,5.37,5.25,,,
11.11.2009,4.87,6.67,,,11.15,
12.11.2009,4.8,4.84,,,,
13.11.2009,4.81,4.9,,5.63,7.75,
16.11.2009,5.08,5.66,6.1,,,
17.11.2009,5.19,5.35,5.5,,,5.25
18.11.2009,5.38,5.62,5.75,,,
19.11.2009,4.94,5.41,5.72,,,
20.11.2009,4.68,4.54,,,,
23.11.2009,5.11,6.19,5.25,,,
24.11.2009,5.8,5.55,5.85,8,,18
25.11.2009,6.63,6.11,,,,
26.11.2009,5.28,6.21,,,,
27.11.2009,5.42,5.61,5.19,15.5,,
30.11.2009,5.6,6.38,5.75,,9.25,
01.12.2009,5.01,5.41,5.75,,,
02.12.2009,4.53,5.39,,,,
03.12.2009,4.34,4.65,7.5,6.9,,
04.12.2009,4.18,4.47,4.52,,,
07.12.2009,4.88,5.17,,,,
08.12.2009,5.92,5.6,,6.5,,
09.12.2009,4.91,5.9,,7,,
10.12.2009,4.39,4.13,8.5,10.07,,
11.12.2009,4.26,4.29,,,,
14.12.2009,4.84,5.81,7.5,6.2,,
15.12.2009,7.13,7.16,,7.54,13,
16.12.2009,6.13,9.42,,15.5,,
17.12.2009,5.4,5.51,8.5,6.69,,
18.12.2009,4.82,4.48,15.97,,,
21.12.2009,4.76,5.46,7.79,,,
22.12.2009,4.53,5.43,7.03,17,,
23.12.2009,4.37,7.63,,,,
24.12.2009,5.44,5.33,5.74,,,
25.12.2009,5.9,6.1,,17,,
28.12.2009,5.97,,6.04,,,
29.12.2009,4.77,,5.85,,,
30.12.2009,4.03,,4.45,,,
31.12.2009,0.69,,2.5,,,
11.01.2010,2.99,4.08,5,,,
12.01.2010,2.95,4.63,,5.25,,
13.01.2010,3.34,4.73,,,,
14.01.2010,3.56,3.8,,,,
15.01.2010,4.23,3.98,4.5,17,,
18.01.2010,3.38,4.11,4.5,5.75,,
19.01.2010,3.57,4.82,,7.5,,
20.01.2010,4.14,4.58,,6.5,,
21.01.2010,4.04,4.51,5,,,
22.01.2010,5.4,5.23,,15,,
25.01.2010,5.25,5.38,6.5,16,,
26.01.2010,4.43,4.99,,,,
27.01.2010,4.42,5.56,6.5,,,
28.01.2010,4.26,5.17,,,,
29.01.2010,4.11,4.2,,5.88,,
01.02.2010,3.75,4.81,,,,
02.02.2010,3.75,4.48,,,,
03.02.2010,3.71,4.17,,,,
04.02.2010,3.65,3.91,5.15,,,
05.02.2010,3.81,3.75,4.51,,,
08.02.2010,3.87,4.23,,,,
09.02.2010,3.69,5.06,,,,
10.02.2010,3.79,4.6,5.25,,,
11.02.2010,3.67,3.59,,,,
12.02.2010,3.75,3.8,4.59,,12,
15.02.2010,4.08,4.9,4.49,,,4.1
16.02.2010,3.81,,4.35,,,
17.02.2010,4.77,4.66,4.42,7,8.24,
18.02.2010,4.05,4.19,5.25,,,
19.02.2010,3.76,4,5.23,6.47,,
24.02.2010,3.72,4.61,5,,13.33,
25.02.2010,4.23,4.28,4.34,,,17
26.02.2010,3.94,4.27,4.73,,,
27.02.2010,3.01,2.56,,,,
01.03.2010,3.67,,3.98,,,
02.03.2010,3.38,4.3,,,,
03.03.2010,3.4,4.31,3.75,,,
04.03.2010,3.46,3.51,,,9,
05.03.2010,3.8,3.62,3.88,4.75,4.88,
09.03.2010,3.42,4.17,,,4.65,
10.03.2010,3.25,3.91,,14.75,,
11.03.2010,3.01,3.78,7,4.75,4.45,
12.03.2010,2.94,3.3,,4.85,4.35,6.5
15.03.2010,3.61,4.56,,,,
16.03.2010,3.75,5.32,,,,
17.03.2010,3.56,3.98,4.02,,,
18.03.2010,3.43,4.35,,4.05,,
19.03.2010,3.08,3.14,,,,
22.03.2010,3.3,3.82,,,,
23.03.2010,3.26,6.5,,,,
24.03.2010,3.3,3.3,8,,,
25.03.2010,4.22,3.51,8,,,
26.03.2010,3.99,3.91,,,,
29.03.2010,4.21,3.91,,,,
30.03.2010,4.02,4.81,,,,11
31.03.2010,3.72,4,5.51,,,
01.04.2010,3.26,3.48,4.75,16,4.6,
02.04.2010,3.32,3.51,,,,
05.04.2010,3.28,3.51,,,,
06.04.2010,3.02,3.38,3.84,,,
07.04.2010,2.99,3.82,,,,
08.04.2010,3.12,2.82,,,,
09.04.2010,2.92,3.3,,,,
12.04.2010,3.02,3.79,5.78,,,
13.04.2010,3.2,3.73,,,,
14.04.2010,3.22,3.68,11,,,
15.04.2010,3.5,3.5,4.06,4,,
16.04.2010,3.52,3.46,4,4,,
19.04.2010,3.24,3.95,,,,
20.04.2010,3.43,3.78,,,,
21.04.2010,3.38,4.29,3.63,,,
22.04.2010,3.38,3.98,4.25,,,
23.04.2010,3.32,3.15,4.05,,,
26.04.2010,3.31,2,3.94,,,
27.04.2010,3.41,3.73,4.17,,,
28.04.2010,3.68,3.86,4.01,,,
29.04.2010,3.85,3.64,3.81,,,
30.04.2010,2.8,3.17,3.81,,,
04.05.2010,2.91,3.12,,,,
05.05.2010,2.88,3.52,,4.1,,
06.05.2010,2.92,2.82,7,,,
07.05.2010,2.59,2.89,3.5,,,
11.05.2010,2.78,3.26,,,,
12.05.2010,2.53,3.38,3.72,,,
13.05.2010,2.63,2.29,3.72,4.25,,
14.05.2010,2.42,2.72,10.93,,,
17.05.2010,2.91,4.25,,,,
18.05.2010,2.86,3.3,3.5,4.2,,
19.05.2010,2.89,,,,,
20.05.2010,2.77,3.23,6.32,3.75,,
21.05.2010,2.77,3.23,6.32,3.75,,
24.05.2010,2.72,3.5,4.2,4,,
25.05.2010,2.75,4.48,3.65,,,
26.05.2010,2.68,6.5,3.5,,,
27.05.2010,2.68,2.47,3.63,,,
28.05.2010,2.71,2.75,,4,,
31.05.2010,2.8,2.77,4.14,,,
01.06.2010,2.63,3.28,3.34,,,
02.06.2010,2.45,2.73,3.61,,,
03.06.2010,2.35,2.75,3.96,4,,
04.06.2010,2.36,2.72,,,6.4,
07.06.2010,2.59,3.51,4.9,,3.5,
08.06.2010,2.57,3.2,5,9.6,,
09.06.2010,2.61,2.65,5,5.25,,
10.06.2010,2.44,3.8,3.75,5,,
11.06.2010,2.54,2.55,4.86,5.25,3.25,
15.06.2010,2.49,2.39,3.42,5,3.55,
16.06.2010,2.61,3.28,3.15,,,
17.06.2010,2.34,3.01,3,5.35,,
18.06.2010,2.64,3.62,6,5.4,14.93,7.8
21.06.2010,2.68,2.75,4.25,5,,4.5
22.06.2010,2.55,3.65,3.61,,,
23.06.2010,2.4,2.85,3.33,,,
24.06.2010,2.31,3.41,,3.72,4.93,
25.06.2010,2.62,2.81,7,5.25,,
28.06.2010,3.37,3.63,4.44,5.25,3.7,7.6
29.06.2010,2.75,3.87,9.35,7.2,6.4,5.6
30.06.2010,2.32,3.28,4.86,5.5,9.07,16
01.07.2010,2.13,3.41,2.75,3.52,4.2,
02.07.2010,2.37,2.86,5,4.44,,
05.07.2010,2.51,3.21,3.61,3.5,,
06.07.2010,2.57,3.39,,,,
07.07.2010,2.47,3.45,3.5,,,
08.07.2010,2.43,2.94,,2.8,4.85,
09.07.2010,2.46,2.33,5,,,
12.07.2010,2.52,3.68,3.75,4.75,,8
13.07.2010,2.52,5.05,4.96,4.75,,
14.07.2010,2.6,3.76,4,5.25,6.4,
15.07.2010,2.57,3.22,2.8,6.8,,
16.07.2010,2.61,2.38,3.47,4.75,,
19.07.2010,2.6,3.62,,5,4,
20.07.2010,2.62,5.09,6.5,3.1,,
21.07.2010,2.69,3.42,4.25,5,,
22.07.2010,2.4,2.82,3.75,2.99,,
23.07.2010,2.67,2.76,4.5,4.96,,
26.07.2010,3.08,2.63,3.33,3.38,4.2,
27.07.2010,2.91,3.17,,9.69,5.46,
28.07.2010,3.3,3.14,,,,
29.07.2010,2.91,2.94,3.61,5.14,,
30.07.2010,2.71,3.12,4.5,6.8,,
02.08.2010,2.44,3,2.89,3.67,4,
03.08.2010,2.64,3.2,3.76,4.75,14,
04.08.2010,2.52,6.13,3.8,6.52,8,
05.08.2010,2.44,3.64,3.36,3.5,8,
06.08.2010,2.67,3.25,5,3.25,,
09.08.2010,2.53,2.93,2.85,2.78,,
10.08.2010,2.58,2.77,4.96,2.6,5.15,
11.08.2010,2.65,2.84,5.31,4.74,4.87,
12.08.2010,2.4,3.62,3.56,,,
13.08.2010,2.69,3.25,4,3.75,,
16.08.2010,2.69,3.06,3.25,4.25,6.01,
17.08.2010,2.59,2.76,,,,
18.08.2010,2.57,2.81,6,,,
19.08.2010,2.26,3.46,3.89,4.75,3.65,4.45
20.08.2010,2.56,3.31,3.75,4.25,,
23.08.2010,2.6,2.85,3.14,3.52,,6.9
24.08.2010,2.65,2.72,3.42,,,
25.08.2010,2.67,6.58,3.75,6.5,,
26.08.2010,2.53,3.13,3.47,5.22,,
27.08.2010,2.64,2.84,,,,
30.08.2010,2.73,2.88,4.29,3.05,,
31.08.2010,2.66,3.11,,7.75,,
01.09.2010,2.52,3.78,5.17,6.5,6,
02.09.2010,2.36,2.83,5.93,3.5,4.78,
03.09.2010,2.52,2.84,3.39,7.1,12.5,
06.09.2010,2.55,2.75,3.25,6.5,,
07.09.2010,2.51,2.68,3.59,4.75,,
08.09.2010,2.55,2.81,4.25,5.38,,
09.09.2010,2.2,2.56,4,3.5,3.47,
10.09.2010,2.62,3.23,4.06,3.1,,
13.09.2010,2.72,3.11,3.14,3,,
14.09.2010,2.65,3.04,3.83,,,
15.09.2010,2.79,6.34,5.33,5.25,3.35,
16.09.2010,2.54,2.67,4.47,3.06,,
17.09.2010,2.67,3.83,4,,5,6.5
20.09.2010,2.72,3.29,3.17,6.5,,
21.09.2010,2.62,2.93,3.01,4.25,,6
22.09.2010,2.66,2.95,3.11,,,4
23.09.2010,2.67,3.8,3.15,3.15,5,
24.09.2010,2.69,3.75,3.85,3.15,,6.8
27.09.2010,2.92,3.11,3.15,4,,8
28.09.2010,2.9,3.04,3.25,4.75,,
29.09.2010,2.82,3.23,3.2,4.75,,6.1
30.09.2010,2.66,2.86,4.56,,7.3,12
01.10.2010,2.54,2.88,6.32,,,
04.10.2010,2.48,3.04,4.1,3.5,,
05.10.2010,2.5,3.47,3.75,3.26,,6
06.10.2010,2.42,2.95,20.5,4,,5.3
07.10.2010,2.37,2.36,3.25,3.5,,
08.10.2010,2.53,2.6,3.25,,,
11.10.2010,2.54,2.98,7,4.2,,
12.10.2010,2.53,3.53,3.67,6,,
13.10.2010,2.61,3.13,4.95,3.5,,
14.10.2010,2.5,2.78,5.83,,6.5,5.3
15.10.2010,2.58,3.12,4,5.43,,
18.10.2010,2.66,3.13,3.23,2.75,,11.5
19.10.2010,2.58,3.63,3,,3.5,4.25
20.10.2010,2.74,3.59,3.2,7.75,,
21.10.2010,2.8,2.82,3.5,3.5,3.5,2.35
22.10.2010,2.77,2.99,3.96,2.8,9.5,6
25.10.2010,3.14,3.3,,5.53,4.7,
26.10.2010,3.2,3.52,4.78,3.14,,
27.10.2010,2.97,3.65,3.16,4.25,,
28.10.2010,2.93,3.53,3,3.16,3.5,5.5
29.10.2010,3.11,3.4,6.97,4.47,7,
01.11.2010,2.92,3.32,3.73,,,
02.11.2010,2.81,3.11,6.5,4.75,7.06,
03.11.2010,2.81,3.41,7.79,14.46,3.48,6.23
08.11.2010,2.83,3.3,3.45,,4.45,5.1
09.11.2010,2.68,4.72,,4.75,,
10.11.2010,2.78,2.79,5.86,,3.63,4.8
11.11.2010,2.7,3.24,4.92,4.4,3.45,
12.11.2010,2.74,2.93,3.97,3.37,7,
13.11.2010,2.65,3.24,3.25,,,
15.11.2010,2.79,3.26,6.19,4.74,4.45,
16.11.2010,2.74,3.56,,4.82,,
17.11.2010,2.72,7.08,3,4.75,,
18.11.2010,2.76,3.44,5.47,5.05,6,
19.11.2010,2.93,3.48,2.73,4.75,,
22.11.2010,3.37,3.5,3.18,4.97,,5
23.11.2010,3.06,3.14,3.65,4.75,6,6.25
24.11.2010,2.95,3.38,10.9,4.95,3.8,10.75
25.11.2010,3.37,3.39,3.83,3.85,4.45,
26.11.2010,3.28,3.35,4.63,3.27,12,5.84
29.11.2010,4.27,3.98,4.25,3.66,6,
30.11.2010,4.58,4.39,3.81,4,6,
01.12.2010,3.3,4.55,3.86,3.77,9,
02.12.2010,2.92,3.59,,7.14,9,
03.12.2010,2.83,3.15,4,6.07,,
06.12.2010,2.87,2.93,4.5,3.5,9,5.75
07.12.2010,2.93,3.02,3.85,3.5,9,
08.12.2010,2.85,3.07,4.28,3.77,,5.75
09.12.2010,2.7,3.26,6.27,4.7,,9
10.12.2010,2.94,3.61,3.85,6.25,,
13.12.2010,3,3.3,5.23,4,,
14.12.2010,3.19,3.59,,4.29,,
15.12.2010,3.09,3.52,4.36,4.29,,11.25
16.12.2010,2.78,3.24,3,4.43,,
17.12.2010,2.72,5.26,3.92,6.04,6.1,5.6
20.12.2010,2.8,4.44,4.25,4.75,5.6,
21.12.2010,2.8,3.5,3.28,4.71,,
22.12.2010,2.84,3.72,3.35,5.31,6.1,
23.12.2010,2.83,3.12,3.58,3.79,,
24.12.2010,2.93,11.8,4.03,,4.86,
27.12.2010,3.76,3.03,4.07,5.1,4.83,
28.12.2010,3.41,3.65,4.5,4.8,,
29.12.2010,2.9,3.45,6.5,,,
30.12.2010,2.9,3.22,3,7,,6
31.12.2010,1.19,2.5,,7.21,,6.5
11.01.2011,2.61,3.15,5.22,3.75,,
12.01.2011,2.64,3.27,7,4.45,,7
13.01.2011,2.63,3.12,3.2,4.8,,
14.01.2011,2.67,2.77,3.2,4.85,,7.66
17.01.2011,2.73,3.26,3.32,4.95,4.86,
18.01.2011,2.62,2.5,3.25,3.35,,
19.01.2011,2.6,3.24,4,7,,
20.01.2011,2.77,3.06,4.34,4.85,,
21.01.2011,2.74,2.5,3.56,5.37,6.12,7.15
24.01.2011,2.86,3.23,3.47,,,
25.01.2011,2.83,7.71,4.05,4.78,,
26.01.2011,2.73,2.75,,,,
27.01.2011,2.69,3.86,6.81,3.3,,
28.01.2011,2.81,6,3.26,5.96,6.13,
31.01.2011,2.77,3.36,3.62,4.5,,
01.02.2011,2.58,2.5,3.33,,,
02.02.2011,2.72,4.27,4.25,,,
03.02.2011,2.86,2.75,5.5,5.69,5.92,6.83
04.02.2011,2.78,2.5,,4.75,,
07.02.2011,2.69,3.42,4.59,5.66,6.04,
08.02.2011,2.75,4.4,3.35,,3.75,
09.02.2011,2.69,2.5,4.3,4.05,,
10.02.2011,2.75,3.42,6.45,5.65,6.11,
11.02.2011,2.75,4.14,3.75,6.5,,
14.02.2011,2.87,2.65,3.79,,,
15.02.2011,2.94,4.36,3,3.59,,
16.02.2011,2.85,2.6,3.41,6.5,,
17.02.2011,2.78,2.75,3.75,6.5,,
18.02.2011,2.74,2.76,5,4,,
21.02.2011,2.9,2.76,6,7,4.5,
22.02.2011,2.84,2.9,4.96,5.62,6.04,7.17
24.02.2011,2.79,2.81,5.52,6.06,5.68,6.97
25.02.2011,2.93,3,,,,
28.02.2011,3.27,3.63,5.61,5.56,,
01.03.2011,3.16,3.81,3.1,3.25,3.68,
02.03.2011,3.14,3.35,3.81,6.5,,
03.03.2011,3.1,3.1,4.81,3.2,,
04.03.2011,2.89,3.17,,4.75,,
05.03.2011,2.79,3.2,,,,
09.03.2011,3.14,3.03,3.2,4.79,6.09,
10.03.2011,3.13,3.12,,4.38,,7.12
11.03.2011,3.05,3.59,,3.5,,
14.03.2011,3.13,3.45,3.5,4.75,,
15.03.2011,3.1,3.21,4.22,3.3,,
16.03.2011,3.1,3.44,5.36,5.38,,6
17.03.2011,3.11,3.32,,,,
18.03.2011,3,3.37,4.64,6.5,4.58,5.39
21.03.2011,3.12,4.91,4.02,,,
22.03.2011,3.13,5.1,,4.87,,
23.03.2011,3.05,3.37,,3.7,4.33,
24.03.2011,3.07,3.07,5.4,5.63,6.07,
25.03.2011,3.09,3.7,,4.82,,
28.03.2011,3.14,3.32,5.02,4.5,6.39,
29.03.2011,3.11,3.98,,4.46,6.06,
30.03.2011,3.13,3.36,4.64,3.31,,5.35
31.03.2011,3.1,3.24,3.5,4.58,,7
01.04.2011,2.92,3.82,3.72,,,
04.04.2011,3.08,3.85,3.25,,,
05.04.2011,3.05,4.41,5.75,,,
06.04.2011,3.04,3.36,5.39,5.66,6.02,6.5
07.04.2011,3.04,3.34,6.01,,4.25,
08.04.2011,2.88,4.01,5.32,5.53,5.94,6.34
11.04.2011,3.06,4.61,3.57,5.82,,
12.04.2011,3.06,4.41,3.5,3.52,,
13.04.2011,3.06,3.35,4,4.13,,
14.04.2011,3.1,3.1,4.7,3.25,,
15.04.2011,3.07,4.18,4.89,4,,
18.04.2011,3.13,3.94,4.19,,,5.45
19.04.2011,3.12,3.68,,3.88,,
20.04.2011,3.16,3.44,3,3.85,7.88,
21.04.2011,3.16,3.27,5.37,5.5,,
22.04.2011,3.15,3.37,,5.92,5.86,7.25
25.04.2011,3.26,3.43,4.75,5,3.75,
26.04.2011,3.34,4.05,3.84,5.6,4,
27.04.2011,3.34,3.65,4.34,4.42,,7
28.04.2011,3.91,3.67,5.04,4.27,,
29.04.2011,4.64,4.54,,4.59,4.25,14
03.05.2011,4.68,4.5,4,,,
04.05.2011,3.78,4.43,4.38,3.52,,
05.05.2011,3.41,3.5,5.75,5,,
06.05.2011,3.42,4.12,3.4,,,4
10.05.2011,3.46,3.45,4.8,4.2,3.9,
11.05.2011,3.41,3.89,3.75,3.65,6.89,
12.05.2011,3.46,3.7,4.15,3.5,3.06,
13.05.2011,3.43,3.55,5,3.75,,5.5
16.05.2011,3.49,4.61,3.57,3.65,4.5,
17.05.2011,3.46,3.59,4.75,3.99,,7.56
18.05.2011,3.5,3.59,3.85,3.85,,
19.05.2011,3.54,3.54,4.38,5.5,,10
20.05.2011,3.75,4,5,4,,6.01
23.05.2011,3.59,5.65,6.03,5.67,4.65,
24.05.2011,3.57,4.61,4.75,5.89,,
25.05.2011,3.75,3.7,6,7.38,,
26.05.2011,3.94,3.96,5.28,4.05,5.51,
27.05.2011,4.65,4.85,,3.94,,
30.05.2011,4.28,5.91,7,4.75,,
31.05.2011,4.09,5.1,5,5.69,,
01.06.2011,3.77,4.26,4.25,,,
02.06.2011,3.73,4,4.72,4.19,4,8
03.06.2011,3.65,4.26,3.86,,,
06.06.2011,3.66,5.16,4,,,5
07.06.2011,3.69,4.05,4.12,4.75,,
08.06.2011,3.68,4.25,5.98,6.06,,
09.06.2011,3.68,3.67,3.86,4.18,,
10.06.2011,3.69,4.34,5,3.65,,
14.06.2011,3.69,3.7,4.22,4.43,4.35,
15.06.2011,3.7,4.33,5,,,8.25
16.06.2011,3.73,3.84,5.29,3.98,,5.15
17.06.2011,3.69,3.85,5.32,4.22,4.05,7
20.06.2011,3.73,4.21,7,4,4.85,10
21.06.2011,3.73,4.49,3.6,8.05,,
22.06.2011,3.69,4.01,,5.4,4.78,
23.06.2011,3.7,3.85,6.04,4.66,4.25,5
24.06.2011,3.67,3.85,4.53,3.79,,7.49
27.06.2011,3.74,4.13,,3.7,,
28.06.2011,3.78,4.12,,4.34,,
29.06.2011,3.73,3.96,4.89,5.49,5,6.75
30.06.2011,3.78,3.83,5,6.5,7,
01.07.2011,3.62,3.77,4.37,5.22,4.2,
04.07.2011,3.7,3.77,5,3.7,,
05.07.2011,3.71,3.81,4.2,3.94,,4.94
06.07.2011,3.65,3.89,5.64,4,,
07.07.2011,3.64,4.49,4.18,4.21,,
08.07.2011,3.59,3.66,4,6.11,,
11.07.2011,3.65,3.89,4.25,4.54,,
12.07.2011,3.67,3.41,4.75,,,5.75
13.07.2011,3.68,4.03,4.71,6.5,6.5,
14.07.2011,3.66,4.16,3.8,3.5,4.2,4.4
15.07.2011,3.65,4.75,4.25,4.13,4.15,
18.07.2011,3.69,4.1,,4.18,,
19.07.2011,3.72,4.86,,,4.57,
20.07.2011,3.78,4.42,6.29,7.75,,
21.07.2011,3.77,4.8,,4.79,,
22.07.2011,3.75,4.75,5.43,4.16,,
25.07.2011,3.98,5.17,,5.03,,
26.07.2011,4.05,4.17,5,5.25,4.74,
27.07.2011,4.35,4.24,6.28,4.39,4.6,6
28.07.2011,4.67,5.14,4.62,4.24,4.95,9.61
29.07.2011,4.84,4.4,5,7.37,,
01.08.2011,4.29,6.03,6.5,3.9,,
02.08.2011,4.01,4.08,3.85,5.25,,7.4
03.08.2011,3.89,3.9,4.15,4.1,4.8,
04.08.2011,3.83,3.77,3.98,3.93,5.72,7.26
05.08.2011,3.77,4.45,4.83,4.25,4.42,
08.08.2011,3.78,5.52,3.75,4.2,4.75,5.67
09.08.2011,3.83,4.44,,,,
10.08.2011,3.79,4.37,4,4.19,4.9,
11.08.2011,3.74,4.29,,6.26,,6.62
12.08.2011,3.76,4.17,,4.78,,6.69
15.08.2011,3.77,7.33,4.8,6.5,5.5,6.11
16.08.2011,3.78,4.34,4.55,6.56,4.3,5.5
17.08.2011,3.76,4.34,,5.7,,6.15
18.08.2011,3.75,4.25,4.67,4.95,,5.7
19.08.2011,3.76,4.99,,6.56,5.5,
22.08.2011,3.82,4.93,4.5,5,4.75,
23.08.2011,3.8,4.15,4.75,6.5,,5.65
24.08.2011,3.8,4.5,4.45,,4.78,
25.08.2011,3.94,4.62,5,4.95,,5.11
26.08.2011,4.21,5.75,5,5.19,,6.73
29.08.2011,4.81,5.48,6.58,4.75,5.11,
30.08.2011,4.68,4.55,,3.76,,5.11
31.08.2011,3.99,4.75,4.89,9.53,,
01.09.2011,3.82,4.34,4,4.79,5.15,5.5
02.09.2011,3.76,4.06,5,4.75,,
05.09.2011,3.76,4.74,4.4,4.18,,
06.09.2011,3.77,4.19,4.86,5.49,,
07.09.2011,3.73,5.03,5.78,6.6,,6
08.09.2011,3.72,4.64,5.75,4.69,,
09.09.2011,3.7,5.1,,,,
12.09.2011,4.03,4.06,4.71,5.06,5.1,
13.09.2011,4.04,4,4.67,5,5.35,5.5
14.09.2011,4.19,4.89,4.44,5,4.85,7.13
15.09.2011,4.94,5.02,5.75,6.43,5.05,
16.09.2011,4.91,6.25,5.5,5.59,5.86,5.85
19.09.2011,5.05,5.05,,5.65,5.75,7.4
20.09.2011,4.8,5.38,,6.09,,6.1
21.09.2011,4.49,5.31,5.25,5.5,,6.32
22.09.2011,4.76,5.27,6,6.05,5,7.25
23.09.2011,4.62,5.29,6.75,5.62,,6.8
26.09.2011,5.02,5,6,6.47,,6.9
27.09.2011,5.23,6.37,6,7.53,,
28.09.2011,5.09,5.5,6.76,7.8,,4.78
29.09.2011,4.92,5.6,6.52,7.67,,
30.09.2011,5.19,5.5,5,7.72,9.9,
03.10.2011,4.77,6.46,5.05,,,
04.10.2011,4.37,4.72,5.75,6.3,,6
05.10.2011,4.25,5.49,5.6,7.25,7.47,8.4
06.10.2011,4.15,4.93,6.29,8.25,,6.15
07.10.2011,4.14,4.01,5.72,5.81,,10.97
10.10.2011,4.47,5.55,5.03,,,7.94
11.10.2011,5.37,4.97,5.04,,,4.83
12.10.2011,4.86,6,,,7.28,
13.10.2011,4.82,5.85,5,7.44,8.72,5.55
14.10.2011,5,6.77,6.66,7.96,,7.25
17.10.2011,5.05,6.54,7.22,6.34,,
18.10.2011,5.1,5.43,6.68,5.65,7.25,
19.10.2011,4.96,5.53,6.25,7.49,,
20.10.2011,5.19,5.91,6.94,7.51,,
21.10.2011,5.1,7.13,6.4,6.6,,
24.10.2011,5.27,6.23,5.5,,,
25.10.2011,5.53,6.14,7.65,6.5,,9.81
26.10.2011,5.26,6.01,6.49,6.69,,
27.10.2011,5.07,6.07,6.65,7.86,8.67,9
28.10.2011,5.18,5.91,5.81,6.89,6.75,
31.10.2011,5.61,7,5.49,7,7.3,
01.11.2011,5.07,5.84,6.07,,,
02.11.2011,4.8,5.46,6.43,6.78,,
03.11.2011,4.74,5.76,6.06,,8.7,7.5
07.11.2011,4.83,6.9,6.54,6.74,,
08.11.2011,4.98,5.49,5.86,7.95,,9
09.11.2011,4.69,5.47,6.52,6.62,7,
10.11.2011,5.08,4.83,6.38,,7.3,8.05
11.11.2011,5.06,5.44,5.6,7.37,7.14,
14.11.2011,5.15,7.02,5.78,6.94,7.5,7.5
15.11.2011,5.14,5.99,6.29,7.5,,
16.11.2011,4.96,5.64,7.75,7.3,,
17.11.2011,4.96,6,7,7.78,,6.5
18.11.2011,4.84,5.6,6.75,7.1,7.25,
21.11.2011,4.97,6.96,6.97,3.44,7.33,9
22.11.2011,4.9,5.48,5.75,7.5,7.25,12
23.11.2011,4.93,5.15,6.5,5.85,7.5,7.5
24.11.2011,5.09,5.99,6.11,9.16,,8.75
25.11.2011,5.45,6.38,6.41,7,7.83,
28.11.2011,5.52,7.03,6.55,6.92,,
29.11.2011,5.59,5.62,6.75,7.44,7.75,
30.11.2011,5.39,6.43,6.63,6.92,7.75,8.48
01.12.2011,5.02,5.5,6.68,7.3,7.2,6.98
02.12.2011,4.99,6.27,7,5.73,7.75,
05.12.2011,5.04,7,8.5,8.71,8.39,7.96
06.12.2011,5.19,5.4,5.65,7.4,,
07.12.2011,5.29,6.19,6.12,7.3,,
08.12.2011,5.44,5.92,6,,,9.29
09.12.2011,5.13,7.02,6.53,,,
12.12.2011,5.61,7,6.95,7.03,9.03,
13.12.2011,5.94,6.27,8.49,9.56,,7.5
14.12.2011,5.19,6.23,7.07,6.35,7.45,9.56
15.12.2011,5.33,5.87,6.1,7.38,8.07,9.81
16.12.2011,5.05,6.22,6.98,7.03,,
19.12.2011,5.16,5.74,6.79,,,8.4
20.12.2011,6,6.03,7,7.68,8.5,11.05
21.12.2011,6.04,7.25,6.95,8.26,7.75,8.25
22.12.2011,5.84,6.57,7.02,7.96,,10.35
23.12.2011,5.72,6.05,7.37,8.36,,3
26.12.2011,5.92,5.96,6.5,6.7,,11.5
27.12.2011,5.75,6.26,6.4,12,7.7,8.95
28.12.2011,5.65,6.06,7.54,7.78,,8.84
29.12.2011,5.11,5.53,7,7.71,,8.69
30.12.2011,4.54,5.47,7.43,7.2,,
10.01.2012,4.55,5.23,5.25,7.5,,9.82
11.01.2012,4.44,5.11,5.8,8,,
12.01.2012,4.41,4.89,7,7.99,,
13.01.2012,4.37,4.53,5.85,5.59,6.59,
16.01.2012,4.39,5.35,4.92,8,,
17.01.2012,4.51,5.78,6.07,6.27,,8
18.01.2012,4.56,5.42,5.5,7.04,7.9,
19.01.2012,4.52,5.8,5.86,5.75,,9.86
20.01.2012,4.6,5.66,6,7.31,,
23.01.2012,4.67,5.49,8.01,7.56,9.5,
